yelp_name,yelp_categories,yelp_latitude,yelp_longitude,city_bike_latitude,city_bike_longitude,yelp_distance (m),yelp_rating,yelp_review_count,yelp_price
Mammina,['Italian'],45.605224358810744,-73.63559652944781,45.60835820969716,-73.63850623369217,415.5258337629479,4.5,5,
Restaurant Le Vieux Four de Laval,['Italian'],45.6113,-73.6449,45.60835820969716,-73.63850623369217,596.76414707444,4.0,6,$$
Fusion,"['Mediterranean', 'Mexican', 'Bars']",45.611695,-73.645237,45.60835820969716,-73.63850623369217,641.695868673713,4.0,1,
Marché Irma Pupuseria,"['Salvadoran', 'International Grocery']",45.605492899763,-73.6361401900649,45.60835820969716,-73.63850623369217,367.9487318128701,4.0,1,
Buona Sera,"['Italian', 'Pizza']",45.6049978712642,-73.626288317674,45.60835820969716,-73.63850623369217,1021.2387612725031,3.0,5,$$
LioLà Pizzeria,['Pizza'],45.601437,-73.648231,45.60835820969716,-73.63850623369217,1079.1644854148424,2.5,3,
Athens Picture Frames,"['Printing Services', 'Framing', 'Art Galleries']",45.4854922929802,-73.7185679735749,45.60835820969716,-73.63850623369217,15017.386823426734,5.0,1,
Voyance et Magie Blanche Charles,"['Psychic Mediums', 'Reiki', 'Life Coach']",45.55365,-73.63164,45.60835820969716,-73.63850623369217,6098.584390862916,1.0,1,
Mystic Party,"['Feng Shui', 'Supernatural Readings', 'Henna Artists']",45.494923,-73.580755,45.60835820969716,-73.63850623369217,13391.029939752836,5.0,1,
BB Bistro - Laval,['Italian'],45.6014730303759,-73.648257219455,45.60835820969716,-73.63850623369217,1077.7454387049384,5.0,1,
Restaurant la Mer Jaune,"['Chinese', 'Canadian (New)']",45.616057,-73.629141,45.60835820969716,-73.63850623369217,1124.0473898730797,5.0,1,
Pizza Maison,['Pizza'],45.6054,-73.64668,45.60835820969716,-73.63850623369217,730.8661566326773,2.5,2,
La Bi-Coq au Soleil,['Breakfast & Brunch'],45.6136399,-73.64522,45.60835820969716,-73.63850623369217,786.2397235912048,3.5,2,
Studio Voyance,['Supernatural Readings'],45.515538,-73.564088,45.60835820969716,-73.63850623369217,11836.012970773383,1.0,1,
Da Bologna,"['Sandwiches', 'Italian', 'Pizza']",45.60036,-73.62484,45.59953472156509,-73.62360253930092,125.39206615082844,4.5,20,$$
Kablain,"['Haitian', 'Imported Food', 'Fast Food']",45.6011837218676,-73.6225216866726,45.59953472156509,-73.62360253930092,201.72229769648533,4.5,2,
Ojo Sushi,['Sushi Bars'],45.60050947759114,-73.61477973619422,45.59953472156509,-73.62360253930092,694.9092360067152,4.5,6,
Domino's Pizza,"['Chicken Wings', 'Sandwiches', 'Pizza']",45.597853,-73.61129,45.59953472156509,-73.62360253930092,978.0687579650364,4.0,4,
Rotisserie Fumoir Underdog BBQ,"['Poutineries', 'Chicken Shop', 'Barbeque']",45.59718,-73.62499,45.59953472156509,-73.62360253930092,273.782674853349,4.0,1,
Trattoria Del Sud,['Italian'],45.5974693,-73.6298818,45.59953472156509,-73.62360253930092,539.8239588883022,4.0,5,$$
Cantinho Express,['Portuguese'],45.607391,-73.619332,45.59953472156509,-73.62360253930092,934.6172460793451,4.0,11,$
Mammina,['Italian'],45.605224358810744,-73.63559652944781,45.59953472156509,-73.62360253930092,1127.339584573212,4.5,5,
Domino's Pizza,"['Chicken Wings', 'Sandwiches', 'Pizza']",45.608101,-73.6163712,45.59953472156509,-73.62360253930092,1119.0642673333155,5.0,1,
Café Brossard,['Cafes'],45.6016456,-73.6166721,45.59953472156509,-73.62360253930092,588.0498564996915,4.0,1,
Buona Sera,"['Italian', 'Pizza']",45.6049978712642,-73.626288317674,45.59953472156509,-73.62360253930092,642.4027898036526,3.0,5,$$
L'Oeufrier,['Breakfast & Brunch'],45.600358,-73.614863,45.59953472156509,-73.62360253930092,686.0624402747834,2.5,7,
Harvey's,"['Burgers', 'Fast Food', 'Canadian (New)']",45.60547099273644,-73.61844683942739,45.59953472156509,-73.62360253930092,769.2380380088332,5.0,1,
Champion 2 Pour 1 Pizza,['Pizza'],45.6021,-73.62036,45.59953472156509,-73.62360253930092,377.73640796509204,4.0,1,
Pino Café+Bistro,"['Sandwiches', 'Cafes', 'Bakeries']",45.5943108,-73.6358871,45.59953472156509,-73.62360253930092,1114.3327630945005,4.5,3,
Tim Hortons,"['Coffee & Tea', 'Breakfast & Brunch']",45.6078983260099,-73.6152888220656,45.59953472156509,-73.62360253930092,1132.7721702740446,2.5,3,$
Centrale Bergham,"['Burgers', 'Halal', 'Fast Food']",45.6057520851452,-73.6214926466346,45.59953472156509,-73.62360253930092,710.556665899102,3.0,1,
Via Pizza,['Pizza'],45.59293,-73.62876,45.59953472156509,-73.62360253930092,840.3741661708999,4.0,5,
Güloglu,"['Desserts', 'Cafes']",45.5984306971677,-73.6287985054261,45.59953472156509,-73.62360253930092,422.47702342794287,2.5,3,
Les 400 pieds de champignon,"['Farms', 'Food Delivery Services']",45.500817853760616,-73.64221730000001,45.59953472156509,-73.62360253930092,11072.092297374282,5.0,1,
B Burger,"['Burgers', 'Poutineries', 'Halal']",45.58139,-73.64105,45.5877138098252,-73.63171823322773,1015.531334695918,4.5,23,
Chez Ma Tante,"['Hot Dogs', 'Poutineries']",45.57922,-73.644,45.5877138098252,-73.63171823322773,1339.4780491739962,4.0,37,$
Déli-Forest Restaurant,"['Sandwiches', 'Delis']",45.588532,-73.634521,45.5877138098252,-73.63171823322773,186.6897753700415,5.0,4,$$
Dic Ann's - Pie-IX,"['Burgers', 'Fast Food']",45.59110563334434,-73.63790212948416,45.5877138098252,-73.63171823322773,611.3833166871673,4.0,28,$
Trattoria Il Retrovo,['Italian'],45.5862565955992,-73.6328293383121,45.5877138098252,-73.63171823322773,183.66014545769502,4.0,1,
TGV IStanbul Turkish Resto,"['Turkish', 'Halal', 'Soup']",45.58601,-73.63165,45.5877138098252,-73.63171823322773,176.32324072178398,3.0,2,
Rôtisserie St-Hubert,"['Chicken Shop', 'Barbeque']",45.587976067987896,-73.63354735101082,45.5877138098252,-73.63171823322773,146.38110467892335,2.0,2,
Casa Grecque Pie Ix,['Restaurants'],45.5890036,-73.635016,45.5877138098252,-73.63171823322773,256.1076052226147,3.0,4,$$
Benny&Co,"['Poutineries', 'Chicken Shop', 'Barbeque']",45.58797616,-73.63469247,45.5877138098252,-73.63171823322773,233.27378731306197,1.0,1,
Turquoise Maison Ankara,['Turkish'],45.583147,-73.638464,45.5877138098252,-73.63171823322773,730.3688203874366,5.0,5,
Subway,"['Sandwiches', 'Fast Food']",45.58917,-73.63617,45.5877138098252,-73.63171823322773,372.9958048263168,1.0,2,
Pizza 2 Pour 1,['Pizza'],45.583109,-73.638313,45.5877138098252,-73.63171823322773,724.9476189514887,5.0,1,
Pino Café+Bistro,"['Sandwiches', 'Cafes', 'Bakeries']",45.5943108,-73.6358871,45.5877138098252,-73.63171823322773,805.6812642617288,4.5,3,
Vida Sushi,['Sushi Bars'],45.583633,-73.638069,45.5877138098252,-73.63171823322773,670.9285041311327,4.0,1,
Thai Express,['Thai'],45.5891304,-73.6362,45.5877138098252,-73.63171823322773,400.9812660103259,2.0,1,$
Via Pizza,['Pizza'],45.59293,-73.62876,45.5877138098252,-73.63171823322773,620.8681455876927,4.0,5,
Gombo,['Haitian'],45.57944,-73.6445899,45.5877138098252,-73.63171823322773,1357.5253726484316,4.0,2,
Mango Tropical,"['Mexican', 'Candy Stores', 'Juice Bars & Smoothies']",45.581225309204186,-73.64071587809973,45.5877138098252,-73.63171823322773,1005.3981890153029,5.0,1,
Restaurant Petit Sud,['Haitian'],45.5811,-73.64074,45.5877138098252,-73.63171823322773,1016.4853018995389,4.0,3,
Restaurant Granada,['Pizza'],45.59587,-73.6325899,45.5877138098252,-73.63171823322773,908.9047503672581,3.5,3,$
B Burger,"['Burgers', 'Poutineries', 'Halal']",45.58139,-73.64105,45.583197821913785,-73.62978704273701,904.0872681452754,4.5,23,
Grill N Go,"['Steakhouses', 'Barbeque']",45.57517957747336,-73.6356221822089,45.583197821913785,-73.62978704273701,1000.5833482713414,4.0,30,$$
Dic Ann's - Pie-IX,"['Burgers', 'Fast Food']",45.59110563334434,-73.63790212948416,45.583197821913785,-73.62978704273701,1082.5714105716145,4.0,28,$
Turquoise Maison Ankara,['Turkish'],45.583147,-73.638464,45.583197821913785,-73.62978704273701,675.2840450282039,5.0,5,
Trattoria Il Retrovo,['Italian'],45.5862565955992,-73.6328293383121,45.583197821913785,-73.62978704273701,414.406597662838,4.0,1,
Déli-Forest Restaurant,"['Sandwiches', 'Delis']",45.588532,-73.634521,45.583197821913785,-73.62978704273701,699.4481671816102,5.0,4,$$
TGV IStanbul Turkish Resto,"['Turkish', 'Halal', 'Soup']",45.58601,-73.63165,45.583197821913785,-73.62978704273701,359.68477221127915,3.0,2,
Pizza 2 Pour 1,['Pizza'],45.583109,-73.638313,45.583197821913785,-73.62978704273701,663.5829660388258,5.0,1,
Vida Sushi,['Sushi Bars'],45.583633,-73.638069,45.583197821913785,-73.62978704273701,646.331776147355,4.0,1,
Benny&Co,"['Poutineries', 'Chicken Shop', 'Barbeque']",45.58797616,-73.63469247,45.583197821913785,-73.62978704273701,654.2394948096228,1.0,1,
Subway,"['Sandwiches', 'Fast Food']",45.58917,-73.63617,45.583197821913785,-73.62978704273701,820.6871775692733,1.0,2,
Rôtisserie St-Hubert,"['Chicken Shop', 'Barbeque']",45.587976067987896,-73.63354735101082,45.583197821913785,-73.62978704273701,608.0976245946337,2.0,2,
Mango Tropical,"['Mexican', 'Candy Stores', 'Juice Bars & Smoothies']",45.581225309204186,-73.64071587809973,45.583197821913785,-73.62978704273701,878.3469317266424,5.0,1,
Restaurant Petit Sud,['Haitian'],45.5811,-73.64074,45.583197821913785,-73.62978704273701,887.8580403246443,4.0,3,
Thai Express,['Thai'],45.5891304,-73.6362,45.583197821913785,-73.62978704273701,847.4802321714794,2.0,1,$
Casa Grecque Pie Ix,['Restaurants'],45.5890036,-73.635016,45.583197821913785,-73.62978704273701,769.1719674196453,3.0,4,$$
Restaurant Nouveau Felix Pizzeria,['Pizza'],45.58018,-73.62163,45.583197821913785,-73.62978704273701,717.5644254821517,4.0,2,
Ta Pies,"['Comfort Food', 'Desserts', 'Australian']",45.51688,-73.590151,45.51689731423111,-73.58910799026489,81.28795346395982,4.5,134,$
Le Filet,['Seafood'],45.5224024,-73.5844894,45.51689731423111,-73.58910799026489,129.41522492889646,4.5,114,$$$
Lola Rosa,"['Vegan', 'Vegetarian', 'Gluten-Free']",45.5174777623789,-73.5908810410691,45.51689731423111,-73.58910799026489,152.47881448451756,4.0,156,$$
Hà,"['Vietnamese', 'Laotian']",45.51778,-73.58888,45.51689731423111,-73.58910799026489,97.90723209721783,4.0,95,$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.51689731423111,-73.58910799026489,692.975082342571,4.5,201,$$
Ichigo Ichie,"['Japanese', 'Pubs']",45.52128,-73.57842,45.51689731423111,-73.58910799026489,963.3358952591724,4.5,116,$$
Buvette Chez Simone,"['Wine Bars', 'Tapas/Small Plates']",45.51888,-73.59341,45.51689731423111,-73.58910799026489,403.7885263631135,4.5,117,$$
KazaMaza,['Middle Eastern'],45.517858,-73.591312,45.51689731423111,-73.58910799026489,202.2365584817634,4.0,133,$$
Beautys Luncheonette,"['Breakfast & Brunch', 'Diners']",45.51911,-73.58748,45.51689731423111,-73.58910799026489,278.9513966796093,3.5,240,$$
Île Flottante,['French'],45.52352,-73.60079,45.51689731423111,-73.58910799026489,1177.182549437855,4.5,131,$$$
Philinos,['Greek'],45.5181084,-73.5929718,45.51689731423111,-73.58910799026489,329.5260522647839,4.5,27,$$$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.51689731423111,-73.58910799026489,1033.7923227399972,4.5,167,$$$$
Leméac,['French'],45.51832,-73.59735,45.51689731423111,-73.58910799026489,651.9873437677829,4.0,286,$$$
Les Torchés,"['Pubs', 'Cocktail Bars', 'Tapas/Small Plates']",45.5208508,-73.58559293743438,45.51689731423111,-73.58910799026489,517.9334220287011,4.0,36,$$
Che Churros & Empanadas,['Argentine'],45.51767,-73.58522,45.51689731423111,-73.58910799026489,329.900614018949,5.0,24,
Aux Vivres Plateau,['Vegan'],45.5212392,-73.5883014,45.51689731423111,-73.58910799026489,486.8678438661337,4.5,416,$$
Patati Patata,"['Burgers', 'Poutineries']",45.51814,-73.581503,45.51689731423111,-73.58910799026489,608.4280279652206,4.0,351,$
Julian's Comptoir Gourmand,"['Coffee & Tea', 'Salad', 'Sandwiches']",45.51888,-73.58788,45.51689731423111,-73.58910799026489,232.8891175242806,5.0,14,
Lawrence,['Modern European'],45.524143,-73.5946503,45.51689731423111,-73.58910799026489,914.0964707566997,4.5,233,$$
Romados,"['Portuguese', 'Barbeque', 'Bakeries']",45.519261587336665,-73.58070295798589,45.51689731423111,-73.58910799026489,705.6563105740141,4.0,528,$$
Dic Ann's - Pie-IX,"['Burgers', 'Fast Food']",45.59110563334434,-73.63790212948416,45.59253950875074,-73.64874824881554,858.8682688155021,4.0,28,$
Pizza Theo (La),['Pizza'],45.59826,-73.6578,45.59253950875074,-73.64874824881554,946.2799812856497,4.0,4,$$
LioLà Pizzeria,['Pizza'],45.601437,-73.648231,45.59253950875074,-73.64874824881554,990.1729363293092,2.5,3,
Vida Sushi,['Sushi Bars'],45.583633,-73.638069,45.59253950875074,-73.64874824881554,1292.8211027101358,4.0,1,
La Mini Van,['Asian Fusion'],45.59425,-73.66089,45.59253950875074,-73.64874824881554,963.682095786399,1.0,1,
Subway,"['Sandwiches', 'Fast Food']",45.58917,-73.63617,45.59253950875074,-73.64874824881554,1057.3183528243649,1.0,2,
Thai Express,['Thai'],45.5891304,-73.6362,45.59253950875074,-73.64874824881554,1029.7557996410685,2.0,1,$
Vincent Sous Marin,['Pizza'],45.59512,-73.64357,45.59253950875074,-73.64874824881554,495.29938721027827,3.0,5,
BB Bistro - Laval,['Italian'],45.6014730303759,-73.648257219455,45.59253950875074,-73.64874824881554,994.0955430709473,5.0,1,
Chair de Poule,['Chicken Shop'],45.5971199,-73.65886,45.59253950875074,-73.64874824881554,941.124110496882,3.0,2,
Pizza Le Regale,['Pizza'],45.59816,-73.64005,45.59253950875074,-73.64874824881554,925.8767996613559,1.0,1,
O'Thym,"['French', 'Breakfast & Brunch']",45.518377,-73.558126,45.51586835126322,-73.56008380651474,317.9321508176475,4.5,169,$$$
Poutineville,['Poutineries'],45.523205,-73.5613,45.51586835126322,-73.56008380651474,821.2815846481667,4.5,601,$$
Bouillon Bilk,['Modern European'],45.51104,-73.5658,45.51586835126322,-73.56008380651474,699.172151870751,4.5,498,$$$
Le Saint-Bock,['Brasseries'],45.5158203,-73.564641,45.51586835126322,-73.56008380651474,355.11635641616925,4.0,209,$$
L'Oeufrier,['Breakfast & Brunch'],45.517935,-73.557583,45.51586835126322,-73.56008380651474,301.28734292945256,4.0,139,$$
BEVO Bar + Pizzeria,"['Italian', 'Bars', 'Pizza']",45.50696,-73.55324,45.51586835126322,-73.56008380651474,1117.2537679353625,4.0,388,$$
Juliette & Chocolat,"['Creperies', 'Chocolatiers & Shops', 'Desserts']",45.51500120128985,-73.56277965889556,45.51586835126322,-73.56008380651474,231.12430010561002,4.0,229,$$
Le Passé Composé,"['Breakfast & Brunch', 'Bistros']",45.520079,-73.556603,45.51586835126322,-73.56008380651474,541.0749044374851,4.5,396,$$$
Ginkgo,"['Tapas Bars', 'Breakfast & Brunch', 'Bars']",45.512796738351,-73.5610990226269,45.51586835126322,-73.56008380651474,350.5879960754462,4.0,75,$$
Pizzeria Dei Compari,['Pizza'],45.515,-73.56375,45.51586835126322,-73.56008380651474,302.6758229392374,4.0,90,$$
Vua,"['Asian Fusion', 'Sandwiches', 'Vietnamese']",45.51485,-73.56229,45.51586835126322,-73.56008380651474,197.0198639612337,4.0,108,$
La Graine Brûlée,['Cafes'],45.5168057,-73.557851,45.51586835126322,-73.56008380651474,196.1941991723868,4.5,71,$
Cadet,"['Canadian (New)', 'Bars']",45.5103,-73.564418,45.51586835126322,-73.56008380651474,705.2848871355939,4.5,113,$$$
La Capital Tacos,['Mexican'],45.50838,-73.561,45.51586835126322,-73.56008380651474,829.1437292872749,4.0,326,$$
Le Red Tiger,"['Pubs', 'Cocktail Bars', 'Vietnamese']",45.519202,-73.557836,45.51586835126322,-73.56008380651474,409.9741172006282,4.0,135,$$
Arepera,['Venezuelan'],45.514992,-73.572048,45.51586835126322,-73.56008380651474,937.2826621815649,4.5,329,$$
Le Club Chasse et Pêche,"['French', 'Canadian (New)']",45.50893,-73.55241,45.51586835126322,-73.56008380651474,971.0460229716504,4.5,234,$$$$
Les Deux Gamins,"['French', 'Wine Bars']",45.51545,-73.57095,45.51586835126322,-73.56008380651474,848.7279130202547,4.0,595,$$
Café Lulu,"['Creperies', 'Breakfast & Brunch', 'Coffee & Tea']",45.515945,-73.558177,45.51586835126322,-73.56008380651474,148.81394638266488,4.5,69,$
Cora,"['Breakfast & Brunch', 'Creperies', 'Sandwiches']",45.5172823630688,-73.5574323566683,45.51586835126322,-73.56008380651474,259.61408300412637,4.0,49,$$
Bar Zoé,"['Fondue', 'Karaoke', 'Cocktail Bars']",45.55957720849615,-73.59745584119534,45.55969734528566,-73.60145956277847,311.995358119342,4.0,12,$
Restaurant O Cantinho,['Portuguese'],45.56316,-73.60975,45.55969734528566,-73.60145956277847,759.5119474062461,4.0,28,$$
Café Zezin,['Cafes'],45.55268,-73.60326,45.55969734528566,-73.60145956277847,797.930432668618,5.0,9,
Casse-Croûte Sissi & Paul,['Haitian'],45.55398,-73.60214,45.55969734528566,-73.60145956277847,642.622819340577,4.5,29,$$
Sak's Sandwicherie,"['Sandwiches', 'Cambodian']",45.560285,-73.601021,45.55969734528566,-73.60145956277847,73.7270175875943,3.5,4,
Kim Hour,"['Chinese', 'Thai', 'Cambodian']",45.561651,-73.605223,45.55969734528566,-73.60145956277847,364.7445041951339,3.5,18,$$
Fondue Kim Long,"['Hot Pot', 'Fondue', 'Chinese']",45.562726,-73.605534,45.55969734528566,-73.60145956277847,462.63816387711324,4.0,13,$$
Pho Nam Quan,['Vietnamese'],45.566567,-73.606808,45.55969734528566,-73.60145956277847,869.9805807978167,4.0,28,$
Poissonerie Restaurant Mediteraneene,['Mediterranean'],45.56244,-73.60558,45.55969734528566,-73.60145956277847,443.1935409029812,5.0,4,$$
Restaurant Sizzle,"['Portuguese', 'Italian']",45.5532037580331,-73.6021938174963,45.55969734528566,-73.60145956277847,724.3127814052842,4.5,3,
Pho Ngon,['Vietnamese'],45.5622,-73.607714,45.55969734528566,-73.60145956277847,560.8377168742124,3.5,18,$
Kim Jian,['Chinese'],45.5592579275659,-73.59772520920848,45.55969734528566,-73.60145956277847,294.81560928988677,4.0,1,
Restaurant Ho Guom,['Vietnamese'],45.55528,-73.60095,45.55969734528566,-73.60145956277847,492.7387670539812,4.0,1,
Chez Alberto,['Portuguese'],45.56026,-73.5967299,45.55969734528566,-73.60145956277847,375.1536794540902,4.0,1,
Steve Anna,['Haitian'],45.557919,-73.5931674,45.55969734528566,-73.60145956277847,675.1998729575492,4.0,5,$
Bélanger Pizzeria,"['Italian', 'Pizza']",45.55444,-73.596299,45.55969734528566,-73.60145956277847,709.3537467561401,4.0,6,$$
Pho Asie,['Vietnamese'],45.559406,-73.598031,45.55969734528566,-73.60145956277847,268.88942317807675,4.0,2,
Pho Nam,['Vietnamese'],45.563051,-73.60555,45.55969734528566,-73.60145956277847,490.37935317252646,4.0,9,$
Mexico,"['Mexican', 'Latin American']",45.553876,-73.601539,45.55969734528566,-73.60145956277847,647.3328912644052,4.0,5,
Nouveau Crystal Rest,"['Breakfast & Brunch', 'Poutineries', 'Pizza']",45.55848,-73.59262,45.55969734528566,-73.60145956277847,698.4804325485215,4.5,4,
Kyoto,"['Japanese', 'Sushi Bars']",45.5127,-73.67946,45.50682415585665,-73.68184804916382,671.7271840045779,4.5,31,$$
Dolci Piu,"['Patisserie/Cake Shop', 'Cafes', 'Custom Cakes']",45.51236,-73.67917,45.50682415585665,-73.68184804916382,641.6080892331815,4.5,40,$$
Restaurant Yi Pin Xiang,['Chinese'],45.51123,-73.6774,45.50682415585665,-73.68184804916382,592.0649014485244,4.0,31,$$
Bol Orange,['Korean'],45.514177,-73.6822895,45.50682415585665,-73.68184804916382,818.321383115463,4.5,62,$$
Maison Mignon,['Taiwanese'],45.512144,-73.677381,45.50682415585665,-73.68184804916382,686.3573071317705,4.5,49,$
Elounda,['Greek'],45.510577,-73.687021,45.50682415585665,-73.68184804916382,580.1980140455023,4.0,39,$$$
Sawadika,"['Asian Fusion', 'Vegetarian', 'Thai']",45.5103099,-73.68676,45.50682415585665,-73.68184804916382,540.8970567790611,3.5,37,$$
Rasputin,['Russian'],45.5097734297728,-73.6752175894239,45.50682415585665,-73.68184804916382,611.9727813827557,4.0,11,$$$
Décarie Hot Dogs,"['Burgers', 'Hot Dogs', 'Poutineries']",45.51365,-73.68147,45.50682415585665,-73.68184804916382,755.8995124969941,4.0,99,$
Kuljit India,['Indian'],45.512423,-73.692981,45.50682415585665,-73.68184804916382,1067.7943216504332,4.0,33,$$
Pho Moderne,['Vietnamese'],45.5123997586567,-73.6802011347492,45.50682415585665,-73.68184804916382,633.1212486079132,4.0,45,$$
District 961,"['Lounges', 'Middle Eastern']",45.51040614472581,-73.68679067863046,45.50682415585665,-73.68184804916382,554.0647146719294,4.0,9,
Mon Ami,"['Korean', 'Barbeque']",45.51128,-73.67758,45.50682415585665,-73.68184804916382,596.7425600444594,3.5,21,
Il Boccalini,['Italian'],45.51217,-73.67711,45.50682415585665,-73.68184804916382,695.2243316210976,4.0,12,$$
Ottavio,"['Italian', 'Pizza']",45.5101248593694,-73.6897272265084,45.50682415585665,-73.68184804916382,715.3244344454932,3.5,29,$$
Ben & Florentine,['Breakfast & Brunch'],45.512011,-73.6933818200989,45.50682415585665,-73.68184804916382,1067.9020482518222,3.5,37,$$
Ave Seoul,"['Korean', 'Barbeque']",45.5128093,-73.6803233,45.50682415585665,-73.68184804916382,676.0396679218336,4.0,42,$$
Vinh Hing,['Vietnamese'],45.51354,-73.68112,45.50682415585665,-73.68184804916382,747.6644866361629,4.5,10,$
JJ's Salades Etc,"['Salad', 'Sandwiches']",45.503995,-73.67827,45.50682415585665,-73.68184804916382,420.37541437301314,5.0,2,
Chez Yanna,['Cantonese'],45.512414619355866,-73.68013269386554,45.50682415585665,-73.68184804916382,635.8392045045528,4.5,4,
Chez Wafi,"['Lebanese', 'Bakeries']",45.5225376,-73.67314,45.52374047147138,-73.67169924080372,174.3045529357082,5.0,13,$
Boucherie Abu Elias,"['Butcher', 'Middle Eastern']",45.52105,-73.67442,45.52374047147138,-73.67169924080372,357.7111040332451,4.5,40,$$
Cafe net-work,"['Asian Fusion', 'Cafes', 'Pizza']",45.5243492,-73.6721725,45.52374047147138,-73.67169924080372,95.08842208142217,2.0,2,$
Sailor's,['Seafood'],45.52051,-73.67519,45.52374047147138,-73.67169924080372,425.52982227493095,4.5,3,
Crazy Falafel,"['Fast Food', 'Lebanese', 'Falafel']",45.52036978005801,-73.67506191668474,45.52374047147138,-73.67169924080372,457.28422919981114,4.0,10,$
Pho Thanh Nam Quan,['Vietnamese'],45.52028,-73.674179,45.52374047147138,-73.67169924080372,430.5615067187885,3.5,15,$$
Maison De Poulet Syriana,['Chicken Shop'],45.520325,-73.672979,45.52374047147138,-73.67169924080372,392.65175703623396,5.0,1,
Café Restaurant Jounieh,"['Cafes', 'Bars']",45.52845,-73.66934,45.52374047147138,-73.67169924080372,570.4680640540867,3.5,3,
Boucherie & Grillades Farhat,"['Butcher', 'Steakhouses', 'Barbeque']",45.5204038517631,-73.6749928293352,45.52374047147138,-73.67169924080372,451.1009691400649,5.0,4,
Ville St Laurent Pizzeria,['Pizza'],45.52437,-73.68374,45.52374047147138,-73.67169924080372,932.2034295723973,4.5,7,$$
Centrale Bergham,"['Burgers', 'Sandwiches', 'Fast Food']",45.5150132798366,-73.684393,45.52374047147138,-73.67169924080372,1385.5652593323748,4.5,2,
Poulet Gaya,"['Burgers', 'Sandwiches', 'Barbeque']",45.520098654223,-73.6747320161989,45.52374047147138,-73.67169924080372,468.8402888461324,5.0,1,
Restaurant Raja,"['Indian', 'Halal', 'Vegetarian']",45.5155508,-73.6844023,45.52374047147138,-73.67169924080372,1289.1932151363214,4.0,5,
Bab Sharqi,"['Syrian', 'Middle Eastern']",45.522948,-73.659737,45.52374047147138,-73.67169924080372,936.0769464791667,3.0,7,$$$
PJC Jean Coutu,"['Pharmacy', 'Photography Stores & Services', 'Art Galleries']",45.51992,-73.67407,45.52374047147138,-73.67169924080372,503.81940353979104,1.0,1,
Pizzeria Marinos St-Laurent,['Pizza'],45.524451,-73.68364,45.52374047147138,-73.67169924080372,933.583287551391,5.0,1,
Poulet Le Baron,['Barbeque'],45.52844,-73.66934,45.52374047147138,-73.67169924080372,576.2573330490072,3.5,2,$$$$
Kabob Cuisine Libanaise Et Grillsdes,['Lebanese'],45.52985,-73.6668015,45.52374047147138,-73.67169924080372,753.0666641780043,3.0,1,$
Grillades Yasmine,['Barbeque'],45.4720664,-73.6030648,45.52374047147138,-73.67169924080372,1322.5244462046273,1.0,2,
Krishna Sweet,['Indian'],45.5324002,-73.6592548,45.52374047147138,-73.67169924080372,1366.3652381859918,3.5,4,
Daou,['Lebanese'],45.5206579659323,-73.7040129328533,45.52814371649508,-73.69254536926746,1221.0456891909057,4.0,25,$$
Asie Moderne,"['Thai', 'Vietnamese', 'Cambodian']",45.51922,-73.6974,45.52814371649508,-73.69254536926746,1054.214463238799,4.0,18,$$
YeSushi,"['Pan Asian', 'Sushi Bars']",45.5191299,-73.69826,45.52814371649508,-73.69254536926746,1096.3330770932257,5.0,9,
Kebeh Kebab,"['Kebab', 'Lebanese']",45.5376702,-73.6995418,45.52814371649508,-73.69254536926746,1042.0122113731961,5.0,4,
Coronet Pizza,['Pizza'],45.51973,-73.6975,45.52814371649508,-73.69254536926746,1014.1659819308645,4.0,9,
Mamma's,"['Italian', 'Canadian (New)', 'Pizza']",45.5233274,-73.691024,45.52814371649508,-73.69254536926746,548.506618911124,2.5,18,$$
Thaï Express,['Thai'],45.5363516291023,-73.7002452873764,45.52814371649508,-73.69254536926746,1092.1088565000846,4.5,3,$$
Ville St Laurent Pizzeria,['Pizza'],45.52437,-73.68374,45.52814371649508,-73.69254536926746,807.8538076110302,4.5,7,$$
Amaraya Resto-Café,"['American (Traditional)', 'Cafes', 'Juice Bars & Smoothies']",45.5199333,-73.70194,45.52814371649508,-73.69254536926746,1170.1016629359362,3.0,2,
Grillade Damlaj,"['Halal', 'Barbeque', 'Lebanese']",45.52142,-73.70174,45.52814371649508,-73.69254536926746,1032.2801398316346,5.0,1,
L'Oeufrier,['Breakfast & Brunch'],45.5199621,-73.70279839999999,45.52814371649508,-73.69254536926746,1210.6438787431055,5.0,1,
Pizzeria Marinos St-Laurent,['Pizza'],45.524451,-73.68364,45.52814371649508,-73.69254536926746,806.1471832357004,5.0,1,
McDonald's,"['Burgers', 'Fast Food']",45.536661,-73.700665,45.52814371649508,-73.69254536926746,1138.8418278936326,1.5,5,
Aréna Marcelin-Wilson,"['Skating Rinks', 'Stadiums & Arenas']",45.536129429337,-73.6848189309239,45.52814371649508,-73.69254536926746,1072.7049764053786,3.0,1,
Domino's Pizza,['Pizza'],45.520275129518616,-73.7029992,45.52814371649508,-73.69254536926746,1195.3113397866914,1.0,2,
Sushi Shop,['Sushi Bars'],45.5199928701815,-73.7032252550125,45.52814371649508,-73.69254536926746,1230.3143921042904,1.5,6,
