fsq_name,fsq_categories,fsq_latitude,fsq_longitude,city_bike_latitude,city_bike_longitude,fsq_distance (m),fsq_rating,fsq_popularity,fsq_price
Café Névé,"['Coffee Shop', 'Café', 'Restaurant']",45.519548,-73.580498,45.51896722332005,-73.5836161673069,251,9.0,0.9205107180508375,2.0
Parc Jeanne-Mance,['Park'],45.516572,-73.584326,45.51896722332005,-73.5836161673069,282,9.0,0.9937800163992034,
Le Majestique,"['Lounge', 'Restaurant']",45.517562,-73.580385,45.51896722332005,-73.5836161673069,304,9.0,0.9614618718519387,2.0
Hof Kelsten,"['Fast Food Restaurant', 'Bakery']",45.520322,-73.587111,45.51896722332005,-73.5836161673069,305,8.9,0.9490804732341572,2.0
Le Filet,"['French Restaurant', 'Seafood Restaurant']",45.518021,-73.58849,45.51896722332005,-73.5836161673069,394,9.2,0.9467611573152162,4.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.51896722332005,-73.5836161673069,417,9.2,0.9169146070048027,1.0
Sabor Latino Andes,"['Deli', 'American Restaurant', 'Latin American Restaurant']",45.519465,-73.584564,45.51896722332005,-73.5836161673069,86,8.1,0.9602319315918941,2.0
Café Santropol,"['Coffee Shop', 'Café', 'Sandwich Spot']",45.515514,-73.580513,45.515132275425785,-73.58105599880219,63,9.0,0.9678458474874078,2.0
Noren のれん,['Japanese Restaurant'],45.517058,-73.582791,45.515132275425785,-73.58105599880219,242,9.1,0.9516223497715826,2.0
Dispatch Coffee,"['Café', 'Restaurant']",45.517077,-73.579062,45.515132275425785,-73.58105599880219,241,9.0,0.95452735152864,1.0
Le Majestique,"['Lounge', 'Restaurant']",45.517562,-73.580385,45.515132275425785,-73.58105599880219,262,9.0,0.9614618718519387,2.0
Parc Jeanne-Mance,['Park'],45.516572,-73.584326,45.515132275425785,-73.58105599880219,291,9.0,0.9937800163992034,
Restaurant Jano,"['Spanish Restaurant', 'Fish and Chips Shop', 'Portuguese Restaurant']",45.516203,-73.577387,45.515132275425785,-73.58105599880219,305,9.1,0.902354457069228,3.0
Schwartz's Montreal Hebrew Delicatessen (Schwartz's Charcuterie Hébraïque de Montréal),"['Deli', 'Sandwich Spot']",45.516314,-73.577487,45.515132275425785,-73.58105599880219,286,8.8,0.9925735035726836,2.0
Patati Patata Friterie de Luxe,"['Caribbean Restaurant', 'Fast Food Restaurant', 'Burger Joint']",45.518052,-73.581418,45.515132275425785,-73.58105599880219,323,8.8,0.9592596931006209,2.0
Réservoir,"['American Restaurant', 'Bar', 'Brewery']",45.517243,-73.579309,45.515132275425785,-73.58105599880219,269,8.5,0.9405294599976572,1.0
Monument to Sir George-Étienne Cartier,['Monument'],45.514397,-73.585128,45.515132275425785,-73.58105599880219,319,8.7,0.9753074850650111,
Sandwiches Cao Lanh,"['Vietnamese Restaurant', 'Fast Food Restaurant', 'Sandwich Spot']",45.534333,-73.551898,45.53529548038031,-73.55116009712219,138,8.2,0.9243411034321191,1.0
Espace Libre,"['Theater', 'Music Venue']",45.530303,-73.554484,45.53529548038031,-73.55116009712219,596,7.9,0.9131545039240951,
Lafleur Restaurants,['Fast Food Restaurant'],45.528497,-73.556704,45.53529548038031,-73.55116009712219,860,7.2,0.9675647182851118,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.532785,-73.552576,45.53529548038031,-73.55116009712219,293,6.4,0.80819960173363,1.0
Deli Miami,"['Fast Food Restaurant', 'Pizzeria', 'Diner']",45.542002,-73.557616,45.53529548038031,-73.55116009712219,921,6.8,0.9860021084690173,1.0
Pizza Hut,['Pizzeria'],45.53909,-73.561111,45.53529548038031,-73.55116009712219,878,6.4,0.9103549256178985,1.0
Orgone Tarot,['Psychic and Astrologer'],45.533571,-73.550226,45.53529548038031,-73.55116009712219,218,,0.3978329623989692,
Parc Médéric-Martin,"['Park', 'Sports and Recreation']",45.533837,-73.553917,45.53529548038031,-73.55116009712219,259,,0.9834368044980673,
Taverne Metro-Pub,"['Bar', 'Restaurant']",45.533179,-73.552733,45.53529548038031,-73.55116009712219,277,,0.9293077193393464,2.0
Marche Zhong,['Restaurant'],45.531178,-73.550538,45.53529548038031,-73.55116009712219,431,,0.9667564718285112,
Usine C,"['Theater', 'Concert Hall', 'Music Venue']",45.522224,-73.560624,45.52330366033427,-73.55799973011017,243,8.9,0.938561555581586,
Le Lion d'Or,['Arts and Entertainment'],45.525372,-73.559512,45.52330366033427,-73.55799973011017,239,8.4,0.959048846198899,
Grenade - Resto-bar et terrasse,['Asian Restaurant'],45.52496,-73.560226,45.52330366033427,-73.55799973011017,251,8.4,0.9376830268244114,2.0
Parc des Faubourgs,['Park'],45.527172,-73.557583,45.52330366033427,-73.55799973011017,420,8.8,0.9775448049666159,
Bistro le Passe Compose,"['Bistro', 'French Restaurant']",45.520035,-73.556485,45.52330366033427,-73.55799973011017,377,8.5,0.9570223731990161,1.0
Pourquoi Pas Espresso Bar,"['Coffee Shop', 'Café', 'Restaurant']",45.517964,-73.557776,45.52330366033427,-73.55799973011017,608,9.0,0.9277497950099567,1.0
Macbar et Fromage,['Restaurant'],45.52283,-73.561563,45.52330366033427,-73.55799973011017,262,7.9,0.9364413728476045,
O'Thym,['French Restaurant'],45.518359,-73.557934,45.52330366033427,-73.55799973011017,553,8.3,0.9492444652688298,3.0
Parc la Fontaine,['Park'],45.526246,-73.569666,45.52330366033427,-73.55799973011017,943,9.5,0.9995197376127445,
Cabaret Mado,"['Lounge', 'Night Club', 'Gay Bar']",45.517753,-73.556994,45.52330366033427,-73.55799973011017,632,8.4,0.9398500644254422,2.0
Il Focolaio Pizza Resto,['Pizzeria'],45.504007,-73.568085,45.50373771539475,-73.56948494911194,103,9.0,0.9769239779782125,2.0
Time Out Market Montréal,"['Event Space', 'Restaurant']",45.502799,-73.57163,45.50373771539475,-73.56948494911194,189,9.1,0.9981023778845027,
Café Parvis,"['Café', 'Restaurant']",45.505742,-73.569351,45.50373771539475,-73.56948494911194,231,9.1,0.9561789855921283,2.0
Place des Festivals,['Park'],45.507086,-73.567505,45.50373771539475,-73.56948494911194,423,9.3,0.9946116902893288,
Nyks Bistro Pub,"['Bistro', 'Bar', 'French Restaurant']",45.506024,-73.566648,45.50373771539475,-73.56948494911194,375,8.7,0.9842216235211433,2.0
McGill University Party Network,"['Park', 'Arts and Entertainment']",45.503987,-73.57467,45.50373771539475,-73.56948494911194,459,9.1,0.9800632540705165,
Studio-Theatre de la Place des Arts,['Performing Arts Venue'],45.508022,-73.566179,45.50373771539475,-73.56948494911194,559,9.3,0.9981492327515521,
Restaurant Vargas,"['Sushi Restaurant', 'Steakhouse']",45.501521,-73.567424,45.50373771539475,-73.56948494911194,279,8.2,0.9766662762094412,2.0
Square Dorchester,['Park'],45.499349,-73.57089,45.50373771539475,-73.56948494911194,485,8.8,0.9826051306079419,
Café Humble Lion,"['Coffee Shop', 'Café', 'Restaurant']",45.503303,-73.574745,45.50373771539475,-73.56948494911194,434,8.6,0.9543047909101557,2.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.53413436610844,-73.57352435588837,29,8.8,0.9209441255710437,1.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.53413436610844,-73.57352435588837,184,8.9,0.9297528405763149,
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.53413436610844,-73.57352435588837,416,8.8,0.9461169028932881,3.0
Maam' Bolduc,"['American Restaurant', 'Burger Joint']",45.534303,-73.570214,45.53413436610844,-73.57352435588837,262,8.3,0.9527351528640038,1.0
Maison Publique,['Gastropub'],45.533564,-73.578623,45.53413436610844,-73.57352435588837,409,8.4,0.9247862246690876,3.0
Restaurant le Pegase,['French Restaurant'],45.535118,-73.577655,45.53413436610844,-73.57352435588837,346,8.2,0.9517863418062551,3.0
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.53413436610844,-73.57352435588837,611,8.8,0.9397563546913436,1.0
Café le Loup Bleu,"['Coffee Shop', 'Café', 'Restaurant']",45.528686,-73.575413,45.53413436610844,-73.57352435588837,621,8.8,0.9511889422513764,1.0
Boswell Brasserie Artisanale,"['Bar', 'Brewery', 'Gastropub']",45.538461,-73.569717,45.53413436610844,-73.57352435588837,546,8.6,0.9652454023661707,2.0
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53413436610844,-73.57352435588837,735,9.0,0.9150872671898793,1.0
Parc la Fontaine,['Park'],45.526246,-73.569666,45.52966629503036,-73.56733649969101,417,9.5,0.9995197376127445,
Parc à chiens du Parc la Fontaine,['Dog Park'],45.52746,-73.565829,45.52966629503036,-73.56733649969101,287,8.5,0.923556284409043,
Café le Loup Bleu,"['Coffee Shop', 'Café', 'Restaurant']",45.528686,-73.575413,45.52966629503036,-73.56733649969101,621,8.8,0.9511889422513764,1.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.52966629503036,-73.56733649969101,693,8.8,0.9209441255710437,1.0
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.52966629503036,-73.56733649969101,727,8.8,0.9461169028932881,3.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.52966629503036,-73.56733649969101,779,8.9,0.9297528405763149,
Maam' Bolduc,"['American Restaurant', 'Burger Joint']",45.534303,-73.570214,45.52966629503036,-73.56733649969101,554,8.3,0.9527351528640038,1.0
Grillade Portuguaise ma Poule Mouillée,"['Deli', 'Portuguese Restaurant', 'Bakery']",45.525165,-73.575301,45.52966629503036,-73.56733649969101,792,8.9,0.9775682324001406,1.0
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.52966629503036,-73.56733649969101,812,8.8,0.9397563546913436,1.0
Boulangerie Pâtisserie Mr Pinchot,"['Restaurant', 'Bakery']",45.52822,-73.57598,45.52966629503036,-73.56733649969101,682,8.5,0.9140213189645074,1.0
Boswell Brasserie Artisanale,"['Bar', 'Brewery', 'Gastropub']",45.538461,-73.569717,45.53711414,-73.5710031,164,8.6,0.9652454023661707,2.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.53711414,-73.5710031,356,8.8,0.9209441255710437,1.0
Maam' Bolduc,"['American Restaurant', 'Burger Joint']",45.534303,-73.570214,45.53711414,-73.5710031,325,8.3,0.9527351528640038,1.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.53711414,-73.5710031,542,8.9,0.9297528405763149,
Parc Baldwin,['Park'],45.537675,-73.566445,45.53711414,-73.5710031,360,8.2,0.992444652688298,
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.53711414,-73.5710031,801,8.8,0.9461169028932881,3.0
Restaurant le Pegase,['French Restaurant'],45.535118,-73.577655,45.53711414,-73.5710031,578,8.2,0.9517863418062551,3.0
Parc du Pélican,['Park'],45.544054,-73.574161,45.53711414,-73.5710031,830,8.7,0.9934988871969076,
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53711414,-73.5710031,978,9.0,0.9150872671898793,1.0
Maison Publique,['Gastropub'],45.533564,-73.578623,45.53711414,-73.5710031,710,8.4,0.9247862246690876,3.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.5223645775784,-73.58414590358734,38,9.2,0.9169146070048027,1.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.5223645775784,-73.58414590358734,106,9.2,0.9507203935808832,2.0
Le Toledo,"['Dessert Shop', 'Restaurant', 'Bakery']",45.523577,-73.583534,45.5223645775784,-73.58414590358734,136,8.5,0.962117839990629,1.0
Hof Kelsten,"['Fast Food Restaurant', 'Bakery']",45.520322,-73.587111,45.5223645775784,-73.58414590358734,311,8.9,0.9490804732341572,2.0
Darling,"['Lounge', 'Coffee Shop', 'Restaurant']",45.518909,-73.583965,45.5223645775784,-73.58414590358734,374,9.1,0.9595876771699661,3.0
Bar Plan B,"['Lounge', 'Cocktail Bar', 'Restaurant']",45.523232,-73.583717,45.5223645775784,-73.58414590358734,104,8.0,0.9192690640740306,2.0
Café Névé,"['Coffee Shop', 'Café', 'Restaurant']",45.519548,-73.580498,45.5223645775784,-73.58414590358734,432,9.0,0.9205107180508375,2.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.5223645775784,-73.58414590358734,585,9.2,0.8968021553238843,1.0
Le Filet,"['French Restaurant', 'Seafood Restaurant']",45.518021,-73.58849,45.5223645775784,-73.58414590358734,603,9.2,0.9467611573152162,4.0
Patati Patata Friterie de Luxe,"['Caribbean Restaurant', 'Fast Food Restaurant', 'Burger Joint']",45.518052,-73.581418,45.5223645775784,-73.58414590358734,520,8.8,0.9592596931006209,2.0
Benelux,"['Lounge', 'Restaurant', 'Beer Bar']",45.509571,-73.571023,45.50928678961862,-73.57101917266846,37,8.5,0.9829331146772871,1.0
Salle Wilfrid Pelletier - Place des Arts,['Concert Hall'],45.508461,-73.566967,45.50928678961862,-73.57101917266846,317,9.1,0.9909687243762446,
Place des Festivals,['Park'],45.507086,-73.567505,45.50928678961862,-73.57101917266846,359,9.3,0.9946116902893288,
Studio-Theatre de la Place des Arts,['Performing Arts Venue'],45.508022,-73.566179,45.50928678961862,-73.57101917266846,413,9.3,0.9981492327515521,
Café Parvis,"['Café', 'Restaurant']",45.505742,-73.569351,45.50928678961862,-73.57101917266846,408,9.1,0.9561789855921283,2.0
Lola Rosa Cafe,['Vegan and Vegetarian Restaurant'],45.507314,-73.575891,45.50928678961862,-73.57101917266846,426,8.9,0.9671078833313811,2.0
Cadet,"['Wine Bar', 'Restaurant']",45.510388,-73.564365,45.50928678961862,-73.57101917266846,512,9.4,0.965538245285229,
Nyks Bistro Pub,"['Bistro', 'Bar', 'French Restaurant']",45.506024,-73.566648,45.50928678961862,-73.57101917266846,488,8.7,0.9842216235211433,2.0
Chocolats Favoris,"['Ice Cream Parlor', 'Restaurant']",45.507869,-73.56535,45.50928678961862,-73.57101917266846,467,8.6,0.9776385147007145,1.0
Esplanade de la Place des Arts,['Plaza'],45.507968,-73.566032,45.50928678961862,-73.57101917266846,440,8.5,0.9876537425325056,
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.52723106564012,-73.58672618865965,227,8.9,0.9358205458592012,
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.52723106564012,-73.58672618865965,254,9.0,0.9216938034438328,2.0
Café Myriade - le Plateau,"['Coffee Shop', 'Restaurant']",45.52481,-73.584349,45.52723106564012,-73.58672618865965,316,9.0,0.9471359962516106,1.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.52723106564012,-73.58672618865965,509,9.2,0.9507203935808832,2.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.52723106564012,-73.58672618865965,544,9.5,0.9917769708328452,
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.52723106564012,-73.58672618865965,542,9.2,0.9169146070048027,1.0
Restaurant la Raclette,"['Swiss Restaurant', 'French Restaurant', 'Fondue Restaurant']",45.529554,-73.583,45.52723106564012,-73.58672618865965,402,8.5,0.9079770411151459,3.0
Le Toledo,"['Dessert Shop', 'Restaurant', 'Bakery']",45.523577,-73.583534,45.52723106564012,-73.58672618865965,481,8.5,0.962117839990629,1.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52723106564012,-73.58672618865965,691,9.2,0.8968021553238843,1.0
Restaurant l'Avenue,"['American Restaurant', 'Diner']",45.526712,-73.580244,45.52723106564012,-73.58672618865965,499,8.5,0.9516692046386318,2.0
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.527009334270645,-73.58576595783234,213,9.0,0.9216938034438328,2.0
Café Myriade - le Plateau,"['Coffee Shop', 'Restaurant']",45.52481,-73.584349,45.527009334270645,-73.58576595783234,261,9.0,0.9471359962516106,1.0
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.527009334270645,-73.58576595783234,283,8.9,0.9358205458592012,
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.527009334270645,-73.58576595783234,454,9.2,0.9507203935808832,2.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.527009334270645,-73.58576595783234,495,9.2,0.9169146070048027,1.0
Restaurant la Raclette,"['Swiss Restaurant', 'French Restaurant', 'Fondue Restaurant']",45.529554,-73.583,45.527009334270645,-73.58576595783234,366,8.5,0.9079770411151459,3.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.527009334270645,-73.58576595783234,576,9.5,0.9917769708328452,
Le Toledo,"['Dessert Shop', 'Restaurant', 'Bakery']",45.523577,-73.583534,45.527009334270645,-73.58576595783234,425,8.5,0.962117839990629,1.0
Restaurant l'Avenue,"['American Restaurant', 'Diner']",45.526712,-73.580244,45.527009334270645,-73.58576595783234,422,8.5,0.9516692046386318,2.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.527009334270645,-73.58576595783234,613,9.2,0.8968021553238843,1.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.53036486555959,-73.58439266681671,279,9.5,0.9917769708328452,
Restaurant la Raclette,"['Swiss Restaurant', 'French Restaurant', 'Fondue Restaurant']",45.529554,-73.583,45.53036486555959,-73.58439266681671,155,8.5,0.9079770411151459,3.0
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.53036486555959,-73.58439266681671,291,8.9,0.9358205458592012,
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53036486555959,-73.58439266681671,463,9.0,0.9150872671898793,1.0
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.53036486555959,-73.58439266681671,524,8.8,0.9397563546913436,1.0
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.53036486555959,-73.58439266681671,592,9.0,0.9216938034438328,2.0
Café Myriade - le Plateau,"['Coffee Shop', 'Restaurant']",45.52481,-73.584349,45.53036486555959,-73.58439266681671,618,9.0,0.9471359962516106,1.0
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.53036486555959,-73.58439266681671,619,8.8,0.9461169028932881,3.0
Restaurant l'Avenue,"['American Restaurant', 'Diner']",45.526712,-73.580244,45.53036486555959,-73.58439266681671,513,8.5,0.9516692046386318,2.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.53036486555959,-73.58439266681671,721,9.2,0.8968021553238843,1.0
Restaurant le Pegase,['French Restaurant'],45.535118,-73.577655,45.53582823686429,-73.57869029045105,115,8.2,0.9517863418062551,3.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.53582823686429,-73.57869029045105,346,8.9,0.9297528405763149,
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53582823686429,-73.57869029045105,367,9.0,0.9150872671898793,1.0
Patisserie Rhubarbe,"['Pastry Shop', 'French Restaurant', 'Bakery']",45.533409,-73.583415,45.53582823686429,-73.57869029045105,378,8.9,0.8664167740424037,2.0
Maison Publique,['Gastropub'],45.533564,-73.578623,45.53582823686429,-73.57869029045105,232,8.4,0.9247862246690876,3.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.53582823686429,-73.57869029045105,454,8.8,0.9209441255710437,1.0
Chez Roger et Denise,"['Café', 'Diner']",45.535597,-73.582032,45.53582823686429,-73.57869029045105,250,8.2,0.9204404357502636,1.0
L'Entre-Pots,"['Coffee Shop', 'Café', 'American Restaurant']",45.538881,-73.582623,45.53582823686429,-73.57869029045105,448,8.5,0.9461403303268127,1.0
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.53582823686429,-73.57869029045105,562,8.8,0.9461169028932881,3.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.53582823686429,-73.57869029045105,763,9.5,0.9917769708328452,
Sandwiches Cao Lanh,"['Vietnamese Restaurant', 'Fast Food Restaurant', 'Sandwich Spot']",45.534333,-73.551898,45.53370598779895,-73.55217933654784,57,8.2,0.9243411034321191,1.0
Parc des Faubourgs,['Park'],45.527172,-73.557583,45.53370598779895,-73.55217933654784,843,8.8,0.9775448049666159,
Espace Libre,"['Theater', 'Music Venue']",45.530303,-73.554484,45.53370598779895,-73.55217933654784,402,7.9,0.9131545039240951,
Lafleur Restaurants,['Fast Food Restaurant'],45.528497,-73.556704,45.53370598779895,-73.55217933654784,668,7.2,0.9675647182851118,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.532785,-73.552576,45.53370598779895,-73.55217933654784,100,6.4,0.80819960173363,1.0
Parc Médéric-Martin,"['Park', 'Sports and Recreation']",45.533837,-73.553917,45.53370598779895,-73.55217933654784,66,,0.9834368044980673,
Taverne Metro-Pub,"['Bar', 'Restaurant']",45.533179,-73.552733,45.53370598779895,-73.55217933654784,83,,0.9293077193393464,2.0
Pizza Hut,['Pizzeria'],45.53909,-73.561111,45.53370598779895,-73.55217933654784,914,6.4,0.9103549256178985,1.0
Orgone Tarot,['Psychic and Astrologer'],45.533571,-73.550226,45.53370598779895,-73.55217933654784,160,,0.3978329623989692,
Marche Zhong,['Restaurant'],45.531178,-73.550538,45.53370598779895,-73.55217933654784,285,,0.9667564718285112,
L'Express,"['Bistro', 'French Restaurant']",45.520186,-73.574269,45.51908,-73.5727,187,9.1,0.9516926320721565,3.0
Mamie Clafoutis,"['Café', 'Sandwich Spot', 'Bakery']",45.518104,-73.57052,45.51908,-73.5727,200,9.0,0.9549959001991332,2.0
La Fabrique Bistrot,['Restaurant'],45.51801,-73.569549,45.51908,-73.5727,276,8.6,0.9279606419116786,4.0
Square Saint-Louis,['Urban Park'],45.516863,-73.570018,45.51908,-73.5727,319,8.7,0.9856741243996721,
ChuChai,"['Vegan and Vegetarian Restaurant', 'Thai Restaurant']",45.520988,-73.576765,45.51908,-73.5727,370,8.9,0.9034789738784116,2.0
Chez José,"['Café', 'French Restaurant', 'Portuguese Restaurant']",45.518745,-73.578098,45.51908,-73.5727,406,9.1,0.9271641091718402,1.0
Tacos Tin Tan,['Taco Restaurant'],45.519353,-73.573322,45.51908,-73.5727,51,7.9,0.9288040295185662,1.0
Restaurant Jano,"['Spanish Restaurant', 'Fish and Chips Shop', 'Portuguese Restaurant']",45.516203,-73.577387,45.51908,-73.5727,493,9.1,0.902354457069228,3.0
Else's,"['Bar', 'Restaurant']",45.516829,-73.5745,45.51908,-73.5727,291,8.4,0.9216235211432587,2.0
Au Pied de Cochon,['French Restaurant'],45.522115,-73.574428,45.51908,-73.5727,376,8.6,0.9344851821482957,3.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.527041096087785,-73.59347056655677,313,9.1,0.8955487876303151,1.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.527041096087785,-73.59347056655677,345,9.2,0.9231580180391238,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.527041096087785,-73.59347056655677,456,9.2,0.9167389012533677,1.0
Café Falco,"['Japanese Restaurant', 'Coffee Shop', 'Café']",45.528109,-73.598072,45.527041096087785,-73.59347056655677,374,8.6,0.9115614384444184,2.0
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.527041096087785,-73.59347056655677,485,9.1,0.9134473468431533,2.0
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.527041096087785,-73.59347056655677,483,8.8,0.980648939908633,1.0
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.527041096087785,-73.59347056655677,505,8.9,0.9358205458592012,
Parc Lahaie,['Park'],45.522896,-73.591797,45.527041096087785,-73.59347056655677,472,8.7,0.9580063254070517,
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.527041096087785,-73.59347056655677,632,9.1,0.9743586740072625,1.0
Brioches a Tête,"['Restaurant', 'Pastry Shop', 'Bakery']",45.522584,-73.595954,45.527041096087785,-73.59347056655677,533,8.7,0.929401429073445,1.0
Café Falco,"['Japanese Restaurant', 'Coffee Shop', 'Café']",45.528109,-73.598072,45.52795093787009,-73.59502326697111,235,8.6,0.9115614384444184,2.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.52795093787009,-73.59502326697111,364,9.1,0.8955487876303151,1.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52795093787009,-73.59502326697111,432,9.2,0.9231580180391238,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52795093787009,-73.59502326697111,537,9.2,0.9167389012533677,1.0
Pastel Rita,"['Coffee Shop', 'Café', 'Restaurant']",45.527242,-73.601532,45.52795093787009,-73.59502326697111,514,8.9,0.9335949396743587,1.0
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.52795093787009,-73.59502326697111,599,9.1,0.9743586740072625,1.0
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52795093787009,-73.59502326697111,600,9.1,0.9134473468431533,2.0
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.52795093787009,-73.59502326697111,561,8.8,0.980648939908633,1.0
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.52795093787009,-73.59502326697111,583,8.9,0.9358205458592012,
Bishop & Bagg,"['Restaurant', 'Pub']",45.52507,-73.599378,45.52795093787009,-73.59502326697111,465,8.5,0.9344031861309594,2.0
L'Entre-Pots,"['Coffee Shop', 'Café', 'American Restaurant']",45.538881,-73.582623,45.5380207402854,-73.58352363109587,129,8.5,0.9461403303268127,1.0
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.5380207402854,-73.58352363109587,402,9.0,0.9150872671898793,1.0
Patisserie Rhubarbe,"['Pastry Shop', 'French Restaurant', 'Bakery']",45.533409,-73.583415,45.5380207402854,-73.58352363109587,412,8.9,0.8664167740424037,2.0
Chez Roger et Denise,"['Café', 'Diner']",45.535597,-73.582032,45.5380207402854,-73.58352363109587,297,8.2,0.9204404357502636,1.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.5380207402854,-73.58352363109587,707,9.5,0.9917769708328452,
Café Dei Campi,"['Coffee Shop', 'Café', 'Restaurant']",45.537776,-73.592183,45.5380207402854,-73.58352363109587,687,9.1,0.9511655148178517,1.0
Parc Père Marquette,['Park'],45.539175,-73.593246,45.5380207402854,-73.58352363109587,692,8.9,0.9893405177462808,
Broue Pub Brouhaha,"['Restaurant', 'Brewery', 'Beer Bar']",45.542398,-73.588455,45.5380207402854,-73.58352363109587,619,8.5,0.9759634532037015,2.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.5380207402854,-73.58352363109587,787,8.9,0.9297528405763149,
Maison Publique,['Gastropub'],45.533564,-73.578623,45.5380207402854,-73.58352363109587,603,8.4,0.9247862246690876,3.0
